"Smuggler's Notch, VT","Vermont","3640.0","1030.0","2610.0","8.0","78.0","1000","0.19","190.0","0.5","500.0","0.31","310.0","44.55","-72.79","37","34","39","37","32","45","34","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Snow Creek, MO","Missouri","1100.0","850.0","300.0","6.0","12.0","25","0.3","7.5","0.6","15.0","0.1","2.5","36.98","-90.36","55","57","56","54","62","55","48","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Snow King, WY","Wyoming","7808.0","6237.0","1571.0","5.0","31.0","400","0.15","60.0","0.25","100.0","0.6","240.0","43.46","-110.76","38","28","25","23","12","17","23","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Snow Ridge, NY","New York","2000.0","1350.0","500.0","6.0","22.0","130","0.2","26.0","0.55","71.5","0.25","32.5","42.03","-74.09","49","50","49","51","46","53","45","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Snow Snake, MI","Michigan","1230.0","1020.0","210.0","6.0","12.0","40","0.3","12.0","0.5","20.0","0.2","8.0","44.32","-85.6","37","51","33","37","42","41","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Snow Trails, OH","Ohio","1475.0","1174.0","300.0","7.0","17.0","80","0.2","16.0","0.6","48.0","0.2","16.0","40.67","-82.51","44","50","52","41","48","50","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Snowbasin MT, UT","Utah","9350.0","6400.0","2950.0","10.0","113.0","3000","0.2","600.0","0.5","1500.0","0.3","900.0","39.32","-111.09","40","37","32","32","20","23","25","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Snowbird, UT","Utah","11000.0","7600.0","3400.0","12.0","89.0","2500","0.27","675.0","0.38","950.0","0.35","875.0","40.58","-111.65","35","24","22","22","9","15","20","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Snowhaven, ID","Idaho","5600.0","5200.0","400.0","2.0","9.0","40","0.75","30.0","0.25","10.0","0.0","0.0","45.87","-116.09","39","29","30","21","18","21","19","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Snowmass, CO","Colorado","12510.0","8104.0","4406.0","21.0","91.0","3362","0.06","201.72","0.5","1681.0","0.44","1479.28","39.18","-106.94","36","33","24","27","16","19","26","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Snowshoe Mountain, WV","West Virginia ","4848.0","3348.0","1500.0","15.0","60.0","230","0.42","96.6","0.3","69.0","0.28","64.4","38.61","-80.45","47","51","59","45","53","55","40","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Snowstar, IL","Illinois","790.0","528.0","262.0","6.0","14.0","28","0.25","7.0","0.5","14.0","0.25","7.0","40.63","-89.39","52","55","45","44","52","40","36","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Snowy Range, WY","Wyoming","10000.0","9000.0","1000.0","5.0","27.0","250","0.3","75.0","0.4","100.0","0.3","75.0","41.17","-106.24","44","34","26","28","12","18","27","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Soldier Mountain, ID","Idaho","7150.0","5740.0","1410.0","3.0","36.0","1150","0.25","287.5","0.6","690.0","0.15","172.5","44.71","-115.09","77","77","77","77","77","77","77","72.125","73.375","73.75","73.5","74.625","74.125","74.125","73.66071428571429","4"
"Solitude, UT","Utah","10035.0","7988.0","2047.0","7.0","65.0","1200","0.2","240.0","0.5","600.0","0.3","360.0","40.63","-111.59","39","29","27","25","13","20","25","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Song Mountain, NY","New York","1940.0","1240.0","700.0","5.0","24.0","100","0.58","58.0","0.29","29.0","0.13","13.0","42.78","-76.18","42","45","46","41","40","48","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Spirit Mountain, MN","Minnesota","1320.0","620.0","700.0","8.0","22.0","175","0.32","56.0","0.32","56.0","0.36","63.0","46.71","-92.23","42","48","35","35","33","24","23","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Spout Springs, OR","Oregon","5500.0","4850.0","635.0","2.0","16.0","250","0.45","112.5","0.35","87.5","0.2","50.0","45.75","-118.05","36","30","30","21","20","23","20","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Spring Mountain, PA","Pennsylvania","528.0","108.0","420.0","6.0","8.0","100","0.4","40.0","0.4","40.0","0.2","20.0","40.26","-75.45","53","51","53","54","49","55","46","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Squaw Valley, CA","California","9050.0","6200.0","2850.0","30.0","170.0","3600","0.25","900.0","0.45","1620.0","0.3","1080.0","36.74","-119.25","64","60","59","53","48","52","51","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Standing Rocks, WI","Wisconsin","nan","nan","125.0","3.0","5.0","300","0.25","75.0","0.5","150.0","0.25","75.0","44.43","-89.41","43","50","38","37","40","30","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Steamboat, CO","Colorado","10568.0","6900.0","3668.0","18.0","165.0","2965","0.14","415.1","0.42","1245.3","0.44","1304.6","40.8","-106.95","40","36","28","31","18","21","30","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Stevens Pass, WA","Washington","5845.0","4601.0","1800.0","10.0","37.0","1125","0.11","123.75","0.54","607.5","0.35","393.75","47.75","-121.09","36","32","29","20","19","23","16","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Stowe Mountain, VT","Vermont","4395.0","1280.0","2160.0","13.0","116.0","485","0.16","77.6","0.59","286.15","0.25","121.25","42.75","-72.74","44","42","49","49","43","51","43","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Stratton Mountain, VT","Vermont","3875.0","1872.0","2003.0","11.0","95.0","625","0.41","256.25","0.33","206.25","0.26","162.5","43.12","-72.9","42","39","47","46","40","50","40","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Sugar Bowl, CA","California","8383.0","6883.0","1500.0","13.0","103.0","1650","0.17","280.5","0.45","742.5","0.38","627.0","39.27","-120.3","43","41","40","29","29","31","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sugar Mountain, NC","North Carolina","5300.0","4100.0","1200.0","8.0","20.0","115","0.4","46.0","0.4","46.0","0.2","23.0","36.12","-81.86","46","54","49","41","44","45","39","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Sugarbush, VT","Vermont","4083.0","1483.0","2600.0","16.0","111.0","578","0.2","115.6","0.45","260.1","0.35","202.3","44.12","-72.83","41","40","45","40","38","50","40","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Sugarloaf, ME","Maine","4237.0","1417.0","2820.0","15.0","145.0","1670","0.23","384.1","0.33","551.1","0.44","734.8","44.56","-70.43","40","41","49","46","40","47","46","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Suicide Six, VT","Vermont","1200.0","550.0","650.0","3.0","23.0","100","0.3","30.0","0.4","40.0","0.3","30.0","44.57","-72.57","44","42","46","42","40","52","43","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Summit, OR","Oregon","4300.0","4000.0","306.0","2.0","6.0","70","0.75","52.5","0.25","17.5","0.0","0.0","44.63","-123.58","50","47","47","44","43","45","41","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Sun Valley, ID","Idaho","9150.0","5750.0","3400.0","20.0","75.0","2054","0.36","739.44","0.42","862.68","0.22","451.88","43.69","-114.36","36","28","23","16","12","16","17","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Sunburst, WI","Wisconsin","1100.0","866.0","214.0","9.0","10.0","35","0.2","7.0","0.35","12.25","0.45","15.75","43.18","-89.3","46","53","38","41","45","34","32","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sundance, UT","Utah","8250.0","6100.0","2150.0","5.0","42.0","450","0.2","90.0","0.4","180.0","0.4","180.0","40.41","-111.58","42","36","33","31","19","26","31","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Sunday River, ME","Maine","3140.0","800.0","2340.0","16.0","132.0","667","0.33","220.11","0.36","240.12","0.31","206.77","44.46","-70.8","40","41","50","46","40","47","45","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Sundown Mountain, IA","Iowa","1059.0","584.0","475.0","6.0","21.0","55","0.4","22.0","0.4","22.0","0.2","11.0","41.89","-93.1","51","54","41","46","44","29","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sunlight, CO ","Colorado","9895.0","7885.0","2010.0","3.0","67.0","470","0.2","94.0","0.55","258.5","0.25","117.5","39.4","-107.34","41","40","34","36","24","27","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sunrise Park, AZ","Arizona ","1100.0","9200.0","1800.0","8.0","65.0","800","0.4","320.0","0.4","320.0","0.2","160.0","34.02","-109.53","35","44","42","40","30","38","39","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Swain, NY","New York","1970.0","1320.0","650.0","5.0","30.0","100","0.39","39.0","0.28","28.0","0.33","33.0","42.49","-77.87","45","49","49","43","46","55","37","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Swiss Valley, MI","Michigan","1200.0","975.0","225.0","7.0","11.0","60","0.2","12.0","0.6","36.0","0.2","12.0","44.32","-85.6","37","51","33","37","42","41","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Tamarack, ID","Idaho","7700.0","4900.0","2800.0","7.0","32.0","900","0.15","135.0","0.44","396.0","0.41","369.0","44.95","-116.39","35","36","31","28","24","27","27","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Taos Ski, NM","New Mexico","11819.0","9207.0","2612.0","13.0","110.0","1294","0.24","310.56","0.25","323.5","0.51","659.94","36.44","-105.61","45","48","42","45","38","35","44","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Telluride, CO","Colorado","13320.0","8750.0","4570.0","18.0","118.0","2000","0.23","460.0","0.36","720.0","0.41","820.0","37.94","-107.82","45","43","36","36","24","31","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Terry Peak, SD","South Dakota","7052.0","5900.0","1100.0","5.0","30.0","450","0.2","90.0","0.6","270.0","0.2","90.0","44.33","-103.83","54","36","32","25","7","17","22","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Teton Pass, MT","Montana","8600.0","6190.0","1000.0","3.0","36.0","114","0.45","51.3","0.35","39.9","0.2","22.8","47.97","-112.9","39","24","23","4","4","10","2","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"The Homestead, MI","Michigan","875.0","500.0","375.0","5.0","15.0","16","0.25","4.0","0.55","8.8","0.2","3.2","42.73","-85.65","44","50","42","41","47","47","31","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"The Homestead, VA","Virginia","3200.0","2500.0","700.0","5.0","9.0","45","0.34","15.3","0.33","14.85","0.33","14.85","38.15","-78.57","61","63","55","59","54","58","53","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"The Rock, WI","Wisconsin","290.0","245.0","60.0","5.0","8.0","75","0.2","15.0","0.5","37.5","0.3","22.5","42.62","-89.01","48","55","40","41","48","36","33","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"The Summit at Snoqualmie, WA","Washington","5420.0","2610.0","2280.0","25.0","96.0","1981","0.14","277.34","0.45","891.45","0.41","812.21","47.75","-120.74","37","38","34","29","28","30","24","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Thunder Ridge, NY","New York","nan","nan","600.0","7.0","30.0","100","0.4","40.0","0.4","40.0","0.2","20.0","41.39","-73.23","49","49","52","54","47","54","48","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Timber Ridge, MI ","Michigan","nan","nan","240.0","10.0","15.0","50","0.2","10.0","0.7","35.0","0.1","5.0","45.08","-85.11","37","52","36","39","43","43","31","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Timberline Four Seasons, WV","West Virginia ","4268.0","3268.0","1000.0","4.0","37.0","100","0.34","34.0","0.32","32.0","0.34","34.0","38.61","-80.45","47","51","59","45","53","55","40","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Timberline, OR","Oregon","8540.0","4850.0","3690.0","9.0","41.0","1415","0.25","353.75","0.5","707.5","0.25","353.75","45.31","-121.74","44","34","34","26","27","29","25","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Titcomb Mountain, ME","Maine","750.0","400.0","350.0","2.0","16.0","45","0.3","13.5","0.4","18.0","0.3","13.5","44.65","-70.17","40","42","51","48","41","48","48","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Titus Mountain, NY","New York","2025.0","1240.0","1200.0","10.0","42.0","80","0.35","28.0","0.36","28.8","0.29","23.2","44.76","-74.23","40","40","42","35","34","48","34","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Toggenburg, NY","New York","1780.0","1260.0","520.0","5.0","21.0","83","0.2","16.6","0.5","41.5","0.3","24.9","42.82","-75.96","43","46","47","44","42","50","38","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Treetops, MI","Michigan","1345.0","1120.0","225.0","5.0","23.0","80","0.3","24.0","0.5","40.0","0.2","16.0","45.0","-84.62","35","53","35","37","41","42","29","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Trollhaugem, WI","Wisconsin","1200.0","940.0","260.0","10.0","22.0","90","0.29","26.1","0.43","38.7","0.28","25.2","43.79","-88.79","43","52","38","39","43","33","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Turner Mountain, MT","Montana","5952.0","3842.0","2100.0","1.0","25.0","1000","0.1","100.0","0.3","300.0","0.6","600.0","48.61","-115.67","36","29","31","18","14","20","15","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Tussey Mountain, PA","Pennsylvania","1810.0","1310.0","500.0","5.0","7.0","50","0.3","15.0","0.45","22.5","0.25","12.5","39.8","-78.55","44","48","49","43","43","47","36","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Tuxedo Ridge, NY","New York","1400.0","950.0","400.0","4.0","7.0","100","0.2","20.0","0.7","70.0","0.1","10.0","41.33","-74.12","49","50","51","53","48","54","47","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Tyrol Basin, WI","Wisconsin","1160.0","860.0","300.0","6.0","16.0","24","nan","0.0","nan","0.0","nan","0.0","43.79","-88.79","43","52","38","39","43","33","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Vail, CO","Colorado","11570.0","8120.0","3450.0","31.0","193.0","5289","0.18","952.02","0.29","1533.81","0.53","2803.17","39.64","-106.36","43","40","32","35","23","26","34","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Villa Olivia, IL","Illinois","nan","nan","180.0","7.0","7.0","15","0.4","6.0","0.5","7.5","0.1","1.5","40.63","-89.39","52","55","45","44","52","40","36","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Wachusett Mountain, MA","Massachusetts ","2006.0","990.0","1000.0","8.0","22.0","110","0.3","33.0","0.4","44.0","0.3","33.0","42.49","-71.88","47","45","50","51","44","51","45","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Warner Canyon, OR","Oregon","6000.0","5720.0","1000.0","1.0","22.0","200","0.51","102.0","0.46","92.0","0.03","6.0","42.25","-120.37","77","77","77","77","77","77","77","72.125","73.375","73.75","73.5","74.625","74.125","74.125","73.66071428571429","4"
"Waterville Valley, NH","New Hampshire ","4004.0","1984.0","2020.0","10.0","52.0","220","0.2","44.0","0.6","132.0","0.2","44.0","43.96","-71.5","38","39","47","44","38","44","42","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Welch Village, MN","Minnesota","1060.0","700.0","360.0","10.0","60.0","140","0.31","43.4","0.5","70.0","0.19","26.6","44.56","-92.74","48","52","38","41","37","25","29","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"West Mountain, NY","New York","1470.0","460.0","1010.0","8.0","40.0","124","0.36","44.64","0.55","68.2","0.09","11.16","43.38","-73.96","42","41","44","43","40","48","38","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Whaleback, NH","New Hampshire ","1800.0","1100.0","700.0","4.0","30.0","85","0.28","23.8","0.39","33.15","0.33","28.05","44.82","-71.05","39","38","47","43","36","44","42","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"White Pass, WA","Washington","6550.0","4500.0","2050.0","8.0","47.0","1402","0.15","210.3","0.65","911.3","0.2","280.4","46.64","-121.39","39","31","30","23","23","25","20","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"White Pine, WY","Wyoming","9500.0","8400.0","1100.0","2.0","25.0","370","0.25","92.5","0.45","166.5","0.3","111.0","43.7","-121.59","50","43","40","32","32","36","32","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Whitecap Mountains, WI","Wisconsin","1750.0","1350.0","400.0","9.0","43.0","500","0.33","165.0","0.33","165.0","0.34","170.0","43.79","-88.79","43","52","38","39","43","33","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Whiteface Mountain, NY","New York","4650.0","1220.0","3430.0","11.0","86.0","283","0.2","56.6","0.43","121.69","0.37","104.71","44.37","-73.89","34","38","36","35","29","39","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Whitefish Mountain, MT","Montana","6817.0","4464.0","2353.0","13.0","98.0","3000","0.15","450.0","0.35","1050.0","0.5","1500.0","48.76","-114.59","30","21","23","7","4","10","3","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Whitetail Mountain, PA","Pennsylvania","1800.0","865.0","935.0","9.0","23.0","109","0.22","23.98","0.53","57.77","0.25","27.25","41.33","-75.98","47","49","49","48","45","51","41","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Wild Mountain, MN","Minnesota","1113.0","813.0","300.0","7.0","25.0","100","0.33","33.0","0.34","34.0","0.33","33.0","45.48","-92.72","45","49","36","37","33","23","25","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Wildcat Mountain, NH","New Hampshire ","4062.0","1950.0","2112.0","5.0","49.0","225","0.25","56.25","0.45","101.25","0.3","67.5","44.27","-71.21","36","31","41","36","30","37","34","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Willamette Pass, OR","Oregon","6683.0","5120.0","1563.0","6.0","29.0","555","0.21","116.55","0.45","249.75","0.34","188.7","43.61","-122.03","44","37","32","24","25","29","25","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Willard Mountain, NY","New York","1415.0","910.0","505.0","4.0","14.0","85","0.3","25.5","0.4","34.0","0.3","25.5","43.02","-73.52","43","43","47","47","42","51","42","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Wilmot Mountain, WI","Wisconsin","nan","nan","230.0","8.0","25.0","120","0.3","36.0","0.3","36.0","0.4","48.0","43.79","-88.79","43","52","38","39","43","33","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Windham Mountain, NY","New York","3100.0","1500.0","1600.0","10.0","49.0","269","0.3","80.7","0.45","121.05","0.25","67.25","42.36","-74.29","39","39","44","42","37","45","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Winter Park, CO","Colorado","12060.0","9000.0","3060.0","24.0","142.0","3078","0.08","246.24","0.37","1138.86","0.55","1692.9","39.88","-105.75","41","38","29","33","17","22","32","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Wintergreen, VA","Virginia","3515.0","2512.0","1003.0","7.0","26.0","129","0.23","29.67","0.35","45.15","0.42","54.18","37.89","-78.9","59","61","54","56","53","57","51","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Winterplace, WV","West Virginia ","3600.0","2997.0","693.0","11.0","28.0","90","0.41","36.9","0.44","39.6","0.15","13.5","37.88","-81.12","48","53","60","46","53","55","43","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Wisp, MD","Maryland","3115.0","2415.0","700.0","14.0","32.0","132","0.41","54.12","0.28","36.96","0.31","40.92","39.14","-76.7","56","58","56","57","52","58","50","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Wolf Creek, CO","Colorado","11904.0","10300.0","1604.0","7.0","77.0","1600","0.2","320.0","0.45","720.0","0.35","560.0","37.4","-106.6","32","35","26","24","17","21","24","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Wolf Mt, UT","Utah","6400.0","5400.0","1000.0","4.0","22.0","110","0.35","38.5","0.45","49.5","0.2","22.0","40.48","-111.02","37","27","23","21","9","17","20","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Wolf Ridge, NC","North Carolina","4700.0","4000.0","700.0","5.0","22.0","72","0.55","39.6","0.36","25.92","0.09","6.48","35.166","-82.936","58","57","56","54","53","54","51","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Woodbury, CT","Connecticut","850.0","550.0","300.0","6.0","15.0","100","0.33","33.0","0.34","34.0","0.33","33.0","41.55","-73.22","49","50","53","55","48","57","49","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Woods Valley, NY","New York","1400.0","900.0","500.0","3.0","11.0","25","0.2","5.0","0.6","15.0","0.2","5.0","43.59","-73.67","44","45","44","46","41","49","41","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
